State_County,location
AR_Poinsett,35.59375_-90.71875
AR_Poinsett,35.59375_-90.65625
AR_Poinsett,35.53125_-90.59375
AR_Poinsett,35.59375_-90.59375
AR_Poinsett,35.59375_-90.34375
TN_Tipton,35.53125_-89.59375
TN_Tipton,35.53125_-89.53125
TN_Haywood,35.53125_-89.46875
TN_Haywood,35.53125_-89.34375
TN_Chester,35.46875_-88.40625
TN_Hardin,35.46875_-88.21875
TN_Lawrence,35.40625_-87.21875
TN_Giles,35.34375_-86.84375
TN_Marshall,35.34375_-86.78125
TN_Marshall,35.34375_-86.71875
TN_Franklin,35.28125_-86.09375
TN_Marion,35.28125_-85.78125
TN_Bradley,35.15625_-84.78125
TN_Polk,35.15625_-84.34375
NC_Cherokee,35.09375_-83.96875
SC_Union,34.84375_-81.71875
SC_Union,34.84375_-81.53125
SC_Chester,34.78125_-81.40625
SC_Lancaster,34.65625_-80.65625
SC_Lancaster,34.71875_-80.65625
SC_Chesterfield,34.65625_-80.34375
NC_Robeson,34.46875_-79.03125
NC_Columbus,34.46875_-78.84375
NC_Columbus,34.40625_-78.53125
NC_Columbus,34.40625_-78.40625
CA_Ventura,33.28125_-119.53125
CA_Riverside,33.78125_-116.96875
AZ_Coconino,34.65625_-110.84375
AZ_Coconino,34.71875_-110.90625
AZ_Navajo,34.78125_-110.65625
NM_Cibola,34.96875_-108.96875
NM_San Miguel,35.40625_-104.21875
NM_San Miguel,35.40625_-104.09375
TX_Carson,35.53125_-101.59375
TX_Carson,35.53125_-101.34375
TX_Carson,35.53125_-101.28125
TX_Carson,35.53125_-101.21875
TX_Gray,35.59375_-100.71875
TX_Gray,35.59375_-100.65625
TX_Wheeler,35.59375_-100.53125
TX_Wheeler,35.59375_-100.34375
TX_Wheeler,35.59375_-100.15625
OK_Roger Mills,35.59375_-99.71875
OK_Custer,35.59375_-98.96875
OK_Custer,35.59375_-98.90625
OK_Custer,35.59375_-98.84375
OK_Custer,35.59375_-98.78125
OK_Custer,35.65625_-99.03125
OK_Custer,35.65625_-98.96875
OK_Custer,35.65625_-98.90625
OK_Custer,35.65625_-98.84375
OK_Custer,35.65625_-98.78125
OK_Custer,35.71875_-98.90625
OK_Custer,35.78125_-98.96875
OK_Custer,35.65625_-98.71875
OK_Custer,35.65625_-98.65625
OK_Blaine,35.65625_-98.59375
OK_Blaine,35.65625_-98.53125
OK_Blaine,35.71875_-98.59375
OK_Blaine,35.71875_-98.53125
OK_Blaine,35.65625_-98.40625
OK_Canadian,35.65625_-98.15625
OK_Canadian,35.65625_-98.09375
OK_Canadian,35.65625_-97.90625
OK_Oklahoma,35.59375_-97.65625
OK_Oklahoma,35.65625_-97.65625
OK_Oklahoma,35.65625_-97.34375
OK_Oklahoma,35.65625_-97.21875
OK_Oklahoma,35.71875_-97.34375
OK_Oklahoma,35.71875_-97.28125
OK_Oklahoma,35.71875_-97.21875
OK_Lincoln,35.65625_-97.09375
AR_Crawford,35.65625_-94.09375
AR_Independence,35.59375_-91.59375
AR_Independence,35.59375_-91.53125
AR_Independence,35.59375_-91.46875
TN_Tipton,35.53125_-90.09375
TN_Tipton,35.46875_-89.90625
TN_Tipton,35.53125_-89.90625
TN_Tipton,35.53125_-89.78125
TN_Haywood,35.46875_-89.21875
TN_Wayne,35.40625_-87.96875
TN_Lawrence,35.40625_-87.34375
TN_Lawrence,35.34375_-87.28125
TN_Lawrence,35.34375_-87.21875
TN_Giles,35.34375_-87.15625
TN_Giles,35.34375_-87.09375
TN_Giles,35.34375_-87.03125
TN_Giles,35.34375_-86.96875
TN_Giles,35.28125_-86.84375
TN_Franklin,35.28125_-86.21875
TN_Marion,35.21875_-85.53125
TN_Bradley,35.15625_-84.96875
GA_Towns,35.03125_-83.78125
SC_Pickens,34.90625_-82.65625
SC_Pickens,34.90625_-82.59375
SC_Spartanburg,34.84375_-82.09375
SC_Chester,34.71875_-80.96875
SC_Kershaw,34.65625_-80.46875
SC_Dillon,34.46875_-79.28125
SC_Dillon,34.46875_-79.21875
NC_Robeson,34.46875_-79.15625
NC_Columbus,34.40625_-78.90625
NC_Columbus,34.40625_-78.78125
NC_Columbus,34.40625_-78.65625
NC_Columbus,34.34375_-78.28125
CA_Riverside,33.71875_-117.09375
TX_Oldham,35.46875_-102.53125
TX_Carson,35.53125_-101.09375
TX_Gray,35.53125_-100.84375
TX_Gray,35.53125_-100.78125
OK_Canadian,35.65625_-98.21875
OK_Lincoln,35.65625_-96.96875
OK_Okfuskee,35.59375_-96.34375
OK_Okfuskee,35.59375_-96.28125
OK_Okfuskee,35.65625_-96.40625
OK_Okfuskee,35.65625_-96.34375
OK_Muskogee,35.65625_-95.28125
OK_Muskogee,35.65625_-95.21875
AR_Jackson,35.53125_-91.21875
AR_Jackson,35.53125_-91.15625
AR_Jackson,35.53125_-91.09375
AR_Jackson,35.59375_-91.09375
AR_Poinsett,35.53125_-91.03125
AR_Poinsett,35.53125_-90.84375
AR_Poinsett,35.53125_-90.65625
AR_Poinsett,35.53125_-90.46875
TN_Tipton,35.46875_-89.65625
TN_Tipton,35.46875_-89.59375
TN_Tipton,35.46875_-89.53125
TN_Fayette,35.46875_-89.46875
TN_Haywood,35.46875_-89.34375
TN_Chester,35.40625_-88.65625
TN_McNairy,35.40625_-88.59375
TN_McNairy,35.40625_-88.53125
TN_McNairy,35.40625_-88.46875
TN_McNairy,35.34375_-88.40625
TN_McNairy,35.40625_-88.40625
TN_Lawrence,35.34375_-87.40625
TN_Giles,35.28125_-86.96875
TN_Giles,35.28125_-86.90625
TN_Lincoln,35.28125_-86.53125
TN_Marion,35.15625_-85.40625
SC_Kershaw,34.59375_-80.40625
SC_Chesterfield,34.59375_-80.28125
SC_Darlington,34.53125_-79.90625
NC_Robeson,34.40625_-79.09375
CA_Riverside,33.71875_-116.84375
AZ_Apache,34.78125_-109.78125
NM_Santa Fe,35.15625_-106.21875
TX_Gray,35.53125_-100.59375
TX_Wheeler,35.53125_-100.53125
OK_Roger Mills,35.53125_-99.96875
OK_Roger Mills,35.53125_-99.78125
OK_Custer,35.59375_-98.71875
OK_Caddo,35.59375_-98.40625
OK_Caddo,35.59375_-98.34375
OK_Blaine,35.65625_-98.34375
OK_Canadian,35.59375_-97.78125
OK_Oklahoma,35.59375_-97.46875
OK_Oklahoma,35.59375_-97.34375
OK_Oklahoma,35.59375_-97.21875
OK_Lincoln,35.59375_-97.09375
OK_Lincoln,35.59375_-96.96875
OK_Okfuskee,35.59375_-96.53125
OK_Okmulgee,35.59375_-96.03125
OK_Okmulgee,35.59375_-95.84375
AR_Franklin,35.59375_-93.84375
AR_Johnson,35.59375_-93.65625
AR_Johnson,35.59375_-93.46875
AR_Cross,35.46875_-90.65625
AR_Cross,35.46875_-90.59375
AR_Cross,35.46875_-90.53125
AR_Crittenden,35.46875_-90.40625
AR_Crittenden,35.46875_-90.28125
AR_Crittenden,35.46875_-90.21875
TN_Tipton,35.46875_-90.15625
TN_Tipton,35.46875_-90.09375
TN_Tipton,35.46875_-90.03125
TN_Hardeman,35.40625_-89.15625
TN_Hardeman,35.40625_-89.03125
TN_Lawrence,35.28125_-87.40625
TN_Lawrence,35.28125_-87.34375
TN_Lawrence,35.28125_-87.28125
TN_Marion,35.15625_-85.53125
GA_Union,34.96875_-83.90625
SC_Chesterfield,34.53125_-80.15625
SC_Chesterfield,34.53125_-80.09375
SC_Dillon,34.40625_-79.34375
AR_Jackson,35.53125_-91.28125
AR_Independence,35.59375_-91.40625
AR_Jackson,35.59375_-91.34375
AZ_Navajo,34.78125_-109.96875
AZ_Navajo,34.78125_-109.90625
NM_Santa Fe,35.15625_-105.78125
NM_Santa Fe,35.21875_-105.78125
TX_Oldham,35.40625_-102.71875
TX_Oldham,35.40625_-102.65625
TX_Carson,35.46875_-101.59375
TX_Carson,35.46875_-101.53125
TX_Carson,35.53125_-101.53125
OK_Custer,35.53125_-98.96875
OK_Custer,35.53125_-98.84375
OK_Custer,35.53125_-98.78125
OK_Custer,35.53125_-98.71875
OK_Caddo,35.53125_-98.40625
OK_Caddo,35.53125_-98.34375
OK_Caddo,35.59375_-98.53125
OK_Caddo,35.59375_-98.46875
OK_Grady,35.40625_-98.09375
OK_Grady,35.40625_-98.03125
OK_Grady,35.40625_-97.96875
OK_Grady,35.40625_-97.90625
OK_Canadian,35.46875_-98.03125
OK_Canadian,35.46875_-97.96875
OK_Canadian,35.46875_-97.90625
OK_Canadian,35.53125_-98.09375
OK_Canadian,35.53125_-98.03125
OK_Canadian,35.59375_-98.15625
OK_Canadian,35.59375_-98.09375
OK_Canadian,35.59375_-98.03125
OK_Canadian,35.59375_-97.96875
OK_Canadian,35.59375_-97.90625
OK_Canadian,35.59375_-97.84375
AR_Jackson,35.46875_-91.15625
TN_Lincoln,35.21875_-86.59375
TN_Lincoln,35.21875_-86.53125
TN_Lincoln,35.21875_-86.46875
TN_Lincoln,35.21875_-86.40625
TN_Moore,35.21875_-86.34375
SC_Kershaw,34.53125_-80.46875
CA_Riverside,34.03125_-114.96875
AZ_La Paz,34.09375_-114.28125
AZ_Coconino,34.65625_-110.78125
AZ_Navajo,34.59375_-110.65625
TX_Potter,35.40625_-101.96875
TX_Carson,35.46875_-101.28125
TX_Carson,35.46875_-101.21875
OK_Beckham,35.53125_-99.46875
OK_Custer,35.53125_-99.15625
OK_Custer,35.53125_-99.09375
OK_Custer,35.53125_-99.03125
OK_Caddo,35.53125_-98.59375
OK_Oklahoma,35.46875_-97.34375
OK_Oklahoma,35.53125_-97.34375
OK_Oklahoma,35.53125_-97.21875
OK_Okmulgee,35.53125_-95.90625
OK_Okmulgee,35.53125_-95.84375
AR_Crawford,35.53125_-94.40625
AR_Crawford,35.53125_-94.34375
AR_Crawford,35.53125_-94.28125
AR_Crawford,35.53125_-94.21875
AR_Johnson,35.53125_-93.40625
AR_Van Buren,35.53125_-92.59375
AR_Van Buren,35.53125_-92.53125
AR_Jackson,35.46875_-91.21875
AR_Cross,35.46875_-91.03125
AR_Cross,35.46875_-90.84375
AR_Cross,35.46875_-90.78125
AR_Poinsett,35.53125_-90.78125
AR_Cross,35.34375_-90.59375
AR_Cross,35.40625_-90.65625
AR_Cross,35.40625_-90.59375
TN_Shelby,35.34375_-89.90625
TN_Shelby,35.40625_-89.90625
TN_Shelby,35.40625_-89.84375
TN_Shelby,35.40625_-89.78125
TN_Shelby,35.40625_-89.65625
TN_Fayette,35.40625_-89.53125
TN_Fayette,35.40625_-89.46875
TN_McNairy,35.28125_-88.40625
TN_Hardin,35.34375_-88.34375
TN_Lawrence,35.28125_-87.46875
TN_Giles,35.21875_-87.15625
TN_Giles,35.21875_-87.09375
TN_Franklin,35.15625_-86.15625
TN_Franklin,35.15625_-86.09375
TN_Franklin,35.15625_-86.03125
TN_Hamilton,35.09375_-85.34375
GA_Whitfield,35.03125_-84.90625
TN_Bradley,35.09375_-84.84375
GA_Fannin,34.96875_-84.21875
SC_Spartanburg,34.71875_-81.96875
SC_Union,34.71875_-81.78125
SC_Union,34.71875_-81.71875
SC_Darlington,34.46875_-79.96875
SC_Dillon,34.34375_-79.15625
NC_Columbus,34.34375_-78.96875
CA_Orange,33.53125_-117.53125
CA_Riverside,33.59375_-117.28125
AZ_La Paz,34.09375_-114.40625
AZ_La Paz,34.09375_-114.34375
AZ_Navajo,34.71875_-109.96875
NM_Guadalupe,35.15625_-105.28125
TX_Oldham,35.34375_-102.78125
TX_Oldham,35.28125_-102.65625
TX_Carson,35.40625_-101.53125
TX_Carson,35.40625_-101.34375
TX_Carson,35.40625_-101.28125
TX_Carson,35.40625_-101.21875
TX_Carson,35.40625_-101.15625
TX_Wheeler,35.46875_-100.28125
OK_Beckham,35.46875_-99.71875
OK_Washita,35.28125_-99.34375
OK_Washita,35.28125_-99.21875
OK_Washita,35.28125_-99.15625
OK_Washita,35.34375_-99.34375
OK_Washita,35.34375_-99.28125
OK_Washita,35.34375_-99.21875
OK_Washita,35.34375_-99.15625
OK_Washita,35.34375_-99.09375
OK_Washita,35.34375_-99.03125
OK_Washita,35.40625_-99.15625
OK_Washita,35.40625_-99.09375
OK_Washita,35.40625_-99.03125
OK_Washita,35.46875_-99.34375
OK_Washita,35.46875_-99.28125
OK_Washita,35.46875_-99.21875
OK_Washita,35.46875_-99.15625
OK_Washita,35.46875_-99.09375
OK_Custer,35.53125_-99.34375
OK_Custer,35.53125_-99.28125
OK_Custer,35.53125_-99.21875
OK_Canadian,35.46875_-97.84375
OK_Canadian,35.53125_-97.84375
OK_Canadian,35.53125_-97.78125
OK_Canadian,35.53125_-97.71875
OK_Oklahoma,35.53125_-97.65625
OK_Okfuskee,35.53125_-96.40625
OK_McIntosh,35.53125_-95.59375
OK_Sequoyah,35.46875_-94.96875
OK_Sequoyah,35.53125_-95.03125
OK_Sequoyah,35.53125_-94.96875
OK_Sequoyah,35.59375_-94.96875
AR_Franklin,35.46875_-94.03125
AR_Franklin,35.46875_-93.96875
AR_Crawford,35.53125_-94.09375
AR_Franklin,35.53125_-94.03125
AR_Franklin,35.53125_-93.96875
AR_Cleburne,35.46875_-92.21875
AR_Cleburne,35.46875_-91.90625
AR_White,35.46875_-91.71875
AR_Woodruff,35.40625_-91.28125
AR_Woodruff,35.40625_-91.21875
AR_Cross,35.46875_-90.96875
AR_Cross,35.46875_-90.90625
AR_Poinsett,35.53125_-90.96875
AR_Poinsett,35.53125_-90.90625
AR_Cross,35.40625_-90.78125
AR_Crittenden,35.40625_-90.28125
TN_Fayette,35.34375_-89.21875
TN_Lawrence,35.21875_-87.53125
TN_Lawrence,35.21875_-87.40625
TN_Lawrence,35.21875_-87.28125
TN_Lincoln,35.15625_-86.46875
GA_Catoosa,35.03125_-85.03125
GA_Fannin,34.96875_-84.28125
SC_Oconee,34.84375_-83.21875
SC_Pickens,34.78125_-82.71875
SC_Anderson,34.78125_-82.59375
SC_Laurens,34.71875_-82.03125
SC_Kershaw,34.53125_-80.78125
SC_Darlington,34.34375_-79.90625
SC_Darlington,34.40625_-79.90625
NC_Brunswick,34.15625_-78.09375
CA_Riverside,33.65625_-116.65625
CA_Riverside,33.65625_-116.59375
AZ_Yavapai,34.40625_-112.03125
AZ_Apache,34.65625_-109.65625
AZ_Apache,34.71875_-109.65625
NM_Torrance,35.09375_-105.96875
NM_Quay,35.28125_-103.46875
TX_Potter,35.34375_-101.78125
TX_Carson,35.34375_-101.53125
TX_Carson,35.34375_-101.46875
TX_Gray,35.40625_-100.96875
TX_Wheeler,35.40625_-100.34375
OK_Beckham,35.46875_-99.40625
OK_Washita,35.46875_-98.90625
OK_Washita,35.46875_-98.84375
OK_Washita,35.46875_-98.78125
OK_Washita,35.46875_-98.71875
OK_Washita,35.46875_-98.65625
OK_Caddo,35.46875_-98.59375
OK_Caddo,35.46875_-98.53125
OK_Canadian,35.40625_-97.78125
OK_Canadian,35.46875_-97.78125
AR_Franklin,35.46875_-93.90625
AR_Pope,35.46875_-93.21875
AR_Conway,35.46875_-92.65625
AR_Faulkner,35.40625_-92.46875
AR_Van Buren,35.46875_-92.46875
AR_Woodruff,35.40625_-91.40625
AR_Woodruff,35.40625_-91.34375
AR_Crittenden,35.40625_-90.46875
AR_Crittenden,35.46875_-90.46875
AR_Poinsett,35.53125_-90.40625
AR_Poinsett,35.59375_-90.40625
AR_Crittenden,35.34375_-90.15625
TN_Shelby,35.34375_-89.71875
TN_Fayette,35.28125_-89.40625
TN_Hardeman,35.28125_-89.03125
TN_Hardeman,35.28125_-88.90625
TN_Hardin,35.21875_-88.03125
TN_Wayne,35.21875_-87.84375
TN_Lawrence,35.15625_-87.34375
TN_Lawrence,35.15625_-87.28125
TN_Lawrence,35.15625_-87.21875
TN_Giles,35.15625_-87.03125
TN_Giles,35.15625_-86.90625
TN_Lincoln,35.09375_-86.71875
TN_Lincoln,35.09375_-86.53125
TN_Lincoln,35.09375_-86.46875
TN_Lincoln,35.09375_-86.40625
TN_Franklin,35.09375_-86.21875
AL_Jackson,35.03125_-85.65625
GA_Whitfield,34.96875_-84.84375
GA_Fannin,34.90625_-84.21875
GA_White,34.84375_-83.71875
SC_Oconee,34.78125_-83.03125
SC_Oconee,34.78125_-82.96875
SC_Laurens,34.59375_-82.09375
SC_Laurens,34.65625_-82.09375
SC_Laurens,34.65625_-82.03125
SC_Laurens,34.65625_-81.84375
SC_Kershaw,34.46875_-80.46875
SC_Kershaw,34.46875_-80.40625
SC_Darlington,34.40625_-80.03125
SC_Marion,34.28125_-79.34375
SC_Marion,34.28125_-79.28125
NC_Columbus,34.21875_-78.78125
CA_San Diego,33.46875_-117.53125
AZ_La Paz,33.96875_-114.40625
AZ_Yavapai,34.34375_-112.09375
AZ_Navajo,34.53125_-110.65625
AZ_Navajo,34.59375_-110.21875
AZ_Apache,34.65625_-109.78125
AZ_Apache,34.71875_-109.34375
NM_Torrance,35.09375_-105.71875
TX_Oldham,35.28125_-102.71875
TX_Oldham,35.28125_-102.59375
TX_Deaf Smith,35.21875_-102.53125
TX_Oldham,35.28125_-102.40625
TX_Potter,35.28125_-101.96875
TX_Potter,35.34375_-101.65625
TX_Carson,35.28125_-101.59375
TX_Carson,35.34375_-101.59375
TX_Carson,35.28125_-101.53125
TX_Carson,35.28125_-101.46875
TX_Carson,35.34375_-101.34375
TX_Carson,35.34375_-101.28125
TX_Carson,35.34375_-101.21875
TX_Carson,35.34375_-101.09375
TX_Gray,35.34375_-100.96875
TX_Wheeler,35.40625_-100.21875
TX_Wheeler,35.40625_-100.15625
OK_Beckham,35.40625_-99.90625
OK_Beckham,35.34375_-99.40625
OK_Beckham,35.40625_-99.46875
OK_Washita,35.40625_-98.71875
OK_Washita,35.40625_-98.65625
OK_Caddo,35.40625_-98.59375
OK_Caddo,35.40625_-98.53125
OK_Caddo,35.40625_-98.46875
OK_Caddo,35.46875_-98.40625
OK_Caddo,35.46875_-98.34375
OK_Canadian,35.46875_-98.28125
OK_Canadian,35.53125_-98.28125
OK_Canadian,35.40625_-97.84375
OK_Cleveland,35.40625_-97.15625
OK_Oklahoma,35.46875_-97.15625
OK_Pottawatomie,35.46875_-97.09375
OK_Pottawatomie,35.40625_-96.96875
OK_Pottawatomie,35.46875_-97.03125
OK_Pottawatomie,35.46875_-96.96875
OK_Pottawatomie,35.46875_-96.90625
OK_Lincoln,35.53125_-97.03125
OK_Lincoln,35.53125_-96.96875
OK_Pottawatomie,35.40625_-96.78125
OK_Pottawatomie,35.46875_-96.84375
OK_Pottawatomie,35.46875_-96.78125
OK_Seminole,35.46875_-96.71875
OK_Pottawatomie,35.46875_-96.65625
OK_Lincoln,35.53125_-96.78125
OK_Lincoln,35.53125_-96.65625
OK_Lincoln,35.59375_-96.90625
OK_Lincoln,35.59375_-96.84375
OK_Lincoln,35.59375_-96.78125
OK_Lincoln,35.59375_-96.71875
OK_Lincoln,35.59375_-96.65625
OK_Okfuskee,35.59375_-96.59375
OK_Lincoln,35.65625_-96.78125
OK_Lincoln,35.65625_-96.71875
OK_Lincoln,35.65625_-96.65625
OK_Lincoln,35.71875_-96.71875
OK_Lincoln,35.71875_-96.65625
OK_Creek,35.71875_-96.59375
OK_Creek,35.71875_-96.53125
OK_Okfuskee,35.46875_-96.28125
OK_Sequoyah,35.46875_-94.90625
AR_Sebastian,35.46875_-94.40625
AR_Sebastian,35.40625_-94.15625
AR_Crawford,35.46875_-94.21875
AR_Crawford,35.46875_-94.15625
AR_Logan,35.40625_-93.65625
AR_Johnson,35.46875_-93.59375
AR_Johnson,35.46875_-93.53125
AR_Johnson,35.53125_-93.59375
AR_Faulkner,35.40625_-92.40625
AR_Faulkner,35.40625_-92.34375
AR_Woodruff,35.34375_-91.15625
AR_Cross,35.34375_-91.03125
AR_Cross,35.28125_-90.78125
AR_Cross,35.34375_-90.84375
AR_Cross,35.34375_-90.78125
AR_Crittenden,35.34375_-90.28125
TN_Shelby,35.28125_-89.65625
TN_Fayette,35.28125_-89.46875
TN_Fayette,35.28125_-89.28125
TN_McNairy,35.21875_-88.46875
TN_Wayne,35.15625_-87.59375
AL_Jackson,35.03125_-85.96875
GA_Walker,34.96875_-85.34375
SC_Oconee,34.78125_-83.28125
SC_Greenville,34.65625_-82.34375
SC_Laurens,34.65625_-82.21875
SC_Laurens,34.65625_-81.96875
SC_Kershaw,34.40625_-80.34375
SC_Lee,34.34375_-80.28125
SC_Lee,34.40625_-80.28125
SC_Darlington,34.40625_-80.21875
SC_Darlington,34.34375_-79.78125
SC_Marion,34.28125_-79.40625
SC_Horry,34.21875_-79.03125
SC_Horry,34.21875_-78.96875
NC_Brunswick,34.09375_-78.21875
NC_Brunswick,34.09375_-78.15625
CA_Riverside,33.53125_-116.90625
AZ_La Paz,34.03125_-113.96875
AZ_La Paz,34.03125_-113.90625
AZ_La Paz,34.09375_-113.96875
AZ_Apache,34.65625_-109.59375
AZ_Apache,34.65625_-109.46875
AZ_Apache,34.65625_-109.34375
AZ_Apache,34.65625_-109.28125
AZ_Apache,34.65625_-109.15625
TX_Deaf Smith,35.21875_-102.71875
TX_Potter,35.28125_-101.78125
TX_Potter,35.28125_-101.71875
TX_Potter,35.28125_-101.65625
TX_Carson,35.28125_-101.34375
TX_Carson,35.28125_-101.21875
TX_Carson,35.28125_-101.09375
TX_Gray,35.28125_-101.03125
TX_Carson,35.34375_-101.15625
TX_Gray,35.34375_-101.03125
TX_Gray,35.40625_-101.03125
TX_Wheeler,35.34375_-100.46875
TX_Wheeler,35.34375_-100.15625
OK_Washita,35.34375_-98.96875
OK_Washita,35.46875_-98.96875
OK_Washita,35.40625_-98.90625
OK_Washita,35.40625_-98.84375
OK_Washita,35.40625_-98.78125
OK_Caddo,35.40625_-98.40625
OK_Caddo,35.40625_-98.34375
OK_Caddo,35.40625_-98.21875
OK_Canadian,35.40625_-97.71875
OK_Cleveland,35.40625_-97.65625
OK_McIntosh,35.40625_-95.90625
OK_Haskell,35.40625_-94.90625
OK_Le Flore,35.40625_-94.46875
AR_Sebastian,35.40625_-94.34375
AR_Franklin,35.40625_-93.84375
AR_Logan,35.40625_-93.78125
AR_Pope,35.40625_-93.28125
AR_Pope,35.40625_-93.15625
AR_Pope,35.40625_-93.09375
AR_Faulkner,35.34375_-92.15625
AR_White,35.34375_-92.09375
AR_White,35.34375_-91.84375
AR_White,35.34375_-91.65625
AR_Cross,35.34375_-90.90625
AR_Cross,35.40625_-90.96875
AR_Cross,35.40625_-90.90625
AR_Crittenden,35.28125_-90.28125
AR_Crittenden,35.28125_-90.21875
AR_Crittenden,35.28125_-90.15625
TN_Shelby,35.28125_-89.96875
TN_Shelby,35.28125_-89.78125
TN_Hardeman,35.21875_-88.96875
TN_Hardeman,35.21875_-88.90625
TN_Hardeman,35.21875_-88.84375
TN_McNairy,35.21875_-88.78125
TN_Hardin,35.09375_-88.28125
TN_Hardin,35.15625_-88.28125
TN_Hardin,35.15625_-88.09375
TN_Wayne,35.15625_-87.90625
TN_Lawrence,35.09375_-87.34375
AL_Limestone,35.03125_-86.96875
TN_Giles,35.09375_-86.96875
AL_Madison,35.03125_-86.46875
AL_Madison,35.03125_-86.40625
AL_Jackson,35.03125_-86.28125
AL_Jackson,34.96875_-85.71875
GA_Whitfield,34.90625_-84.90625
SC_Oconee,34.71875_-83.15625
SC_Oconee,34.71875_-83.09375
SC_Anderson,34.59375_-82.71875
SC_Anderson,34.65625_-82.71875
SC_Kershaw,34.34375_-80.46875
SC_Lee,34.34375_-80.15625
SC_Darlington,34.34375_-80.03125
SC_Darlington,34.34375_-79.96875
SC_Horry,34.15625_-78.84375
CA_San Diego,33.46875_-117.03125
CA_Riverside,33.59375_-116.15625
CA_Riverside,33.65625_-116.15625
AZ_La Paz,33.96875_-114.15625
AZ_Navajo,34.53125_-110.15625
NM_Valencia,34.90625_-106.65625
NM_Valencia,34.90625_-106.59375
NM_Torrance,34.96875_-106.09375
NM_Torrance,35.03125_-106.15625
NM_Torrance,35.03125_-106.09375
NM_Torrance,35.09375_-106.15625
NM_Torrance,35.03125_-105.34375
NM_Quay,35.15625_-103.59375
TX_Deaf Smith,35.21875_-102.46875
TX_Deaf Smith,35.21875_-102.40625
TX_Deaf Smith,35.21875_-102.34375
TX_Deaf Smith,35.21875_-102.28125
TX_Carson,35.28125_-101.40625
TX_Wheeler,35.28125_-100.15625
TX_Wheeler,35.28125_-100.09375
TX_Wheeler,35.34375_-100.09375
TX_Wheeler,35.34375_-100.03125
OK_Beckham,35.34375_-99.90625
OK_Beckham,35.34375_-99.71875
OK_Washita,35.34375_-98.90625
OK_Washita,35.28125_-98.84375
OK_Washita,35.28125_-98.78125
OK_Washita,35.28125_-98.71875
OK_Washita,35.28125_-98.65625
OK_Washita,35.34375_-98.84375
OK_Washita,35.34375_-98.78125
OK_Washita,35.34375_-98.71875
OK_Washita,35.34375_-98.65625
OK_Okfuskee,35.40625_-96.15625
OK_McIntosh,35.40625_-95.40625
OK_Haskell,35.34375_-95.03125
OK_Haskell,35.34375_-94.96875
OK_Haskell,35.40625_-95.03125
AR_Logan,35.34375_-93.53125
AR_Pope,35.34375_-93.21875
AR_Pope,35.34375_-93.03125
AR_Pope,35.34375_-92.96875
AR_Conway,35.34375_-92.84375
AR_Conway,35.40625_-92.84375
AR_Conway,35.40625_-92.78125
AR_Woodruff,35.28125_-91.15625
AR_Woodruff,35.28125_-91.09375
AR_Cross,35.28125_-91.03125
AR_Cross,35.28125_-90.96875
AR_Cross,35.28125_-90.90625
AR_Cross,35.28125_-90.71875
AR_Cross,35.28125_-90.53125
AR_Crittenden,35.28125_-90.46875
AR_Crittenden,35.21875_-90.28125
AR_Crittenden,35.21875_-90.21875
TN_Shelby,35.21875_-89.65625
TN_Fayette,35.21875_-89.59375
TN_Fayette,35.21875_-89.53125
TN_Fayette,35.21875_-89.40625
TN_McNairy,35.15625_-88.65625
TN_McNairy,35.15625_-88.46875
TN_McNairy,35.15625_-88.40625
AL_Lauderdale,35.03125_-87.84375
TN_Wayne,35.09375_-87.84375
AL_Limestone,35.03125_-87.15625
AL_Limestone,35.03125_-87.03125
AL_Limestone,35.03125_-86.90625
AL_Madison,35.03125_-86.78125
AL_Madison,35.03125_-86.59375
GA_Walker,34.90625_-85.21875
SC_Oconee,34.65625_-83.09375
SC_Greenville,34.59375_-82.34375
SC_Lee,34.34375_-80.34375
SC_Florence,34.28125_-79.84375
SC_Florence,34.28125_-79.78125
SC_Marion,34.21875_-79.40625
SC_Horry,34.15625_-79.03125
SC_Horry,34.15625_-78.96875
NC_Columbus,34.09375_-78.71875
CA_San Diego,33.46875_-116.65625
CA_Riverside,33.71875_-115.53125
AZ_La Paz,33.90625_-114.40625
AZ_Navajo,34.46875_-110.40625
AZ_Navajo,34.46875_-110.34375
AZ_Apache,34.53125_-109.59375
NM_Cibola,34.78125_-107.78125
NM_Valencia,34.84375_-106.65625
NM_Quay,35.09375_-104.03125
TX_Deaf Smith,35.15625_-102.90625
TX_Deaf Smith,35.15625_-102.78125
TX_Deaf Smith,35.15625_-102.59375
TX_Deaf Smith,35.15625_-102.40625
TX_Deaf Smith,35.15625_-102.21875
TX_Randall,35.21875_-102.03125
TX_Armstrong,35.21875_-101.34375
TX_Armstrong,35.21875_-101.28125
TX_Gray,35.28125_-100.65625
OK_Caddo,35.34375_-98.53125
OK_Caddo,35.34375_-98.46875
OK_Grady,35.34375_-97.96875
OK_Grady,35.34375_-97.78125
OK_McClain,35.34375_-97.65625
OK_McClain,35.34375_-97.59375
OK_Hughes,35.34375_-96.15625
OK_McIntosh,35.34375_-95.78125
OK_McIntosh,35.34375_-95.71875
OK_McIntosh,35.34375_-95.65625
OK_Pittsburg,35.34375_-95.46875
OK_Le Flore,35.34375_-94.46875
AR_Logan,35.34375_-93.78125
AR_Logan,35.34375_-93.71875
